DistrictID	SubDistrict	CityName	SegmentHndl	StreettHndl	PreDir	StreetName	StreetType	PostDir	SideCode	HouseNumPrefix	HouseNumLo	HouseNumHi	HouseNumSuffix	UnitNumLo	UnitNumHi	AlphaSplitLo	AlphaSplitHi	StateCode	CountyCode	Zip	MailAddrReqd	AptNumReqd	AddrTypeDesc	MapNumber	Parcel	Latitude	Longitude	CensusTractDistName	PrecinctID	PrecinctPortion	ActiveVoterCount
*0	0	San Francisco	77685	1033		Howard	St		O		1601	1699				A	Z	CA	38	94103	0	0	Valid Residence						7628		8
*0	0	San Francisco	77686	490		Isis	St		O		1	99				A	Z	CA	38	94103	0	0	Valid Residence						7628		16
*0	0	San Francisco	77687	490		Isis	St		E		2	98				A	Z	CA	38	94103	0	0	Valid Residence						7628		21
*0	0	San Francisco	77688	643		Juniper	St		O		1	99				A	Z	CA	38	94103	0	0	Valid Residence						7628		14
*0	0	San Francisco	77689	643		Juniper	St		E		2	98				A	Z	CA	38	94103	0	0	Valid Residence						7628		2
*0	0	San Francisco	77690	2601		Kissling	St		O		1	99				A	Z	CA	38	94103	0	0	Valid Residence						7628		14
*0	0	San Francisco	77691	2601		Kissling	St		E		2	98				A	Z	CA	38	94103	0	0	Valid Residence						7628		17
*0	0	San Francisco	77692	2601		Kissling	St		E		100	198				A	Z	CA	38	94103	0	0	Valid Residence						7628		0
*0	0	San Francisco	77693	2601		Kissling	St		O		101	199				A	Z	CA	38	94103	0	0	Valid Residence						7628		11
*0	0	San Francisco	77694	944		Norfolk	St		O		1	99				A	Z	CA	38	94103	0	0	Valid Residence						7628		18
*0	0	San Francisco	77695	944		Norfolk	St		E		2	98				A	Z	CA	38	94103	0	0	Valid Residence						7628		5
*0	0	San Francisco	77696	1412		Potrero	Ave		O		1	99				A	Z	CA	38	94103	0	0	Valid Residence						7002		0
*0	0	San Francisco	77697	1412		Potrero	Ave		E		2	98				A	Z	CA	38	94103	0	0	Valid Residence						7001		0
*0	0	San Francisco	77698	1412		Potrero	Ave		E		100	198				A	Z	CA	38	94103	0	0	Valid Residence						7001		3
*0	0	San Francisco	77699	1412		Potrero	Ave		E		200	298				A	Z	CA	38	94103	0	0	Valid Residence						7001		0
*0	0	San Francisco	77700	91		Shotwell	St		O		1	99				A	Z	CA	38	94103	0	0	Valid Residence						7902		8
*0	0	San Francisco	77701	91		Shotwell	St		E		2	98				A	Z	CA	38	94103	0	0	Valid Residence						7902		40
*0	0	San Francisco	77702	91		Shotwell	St		E		100	198				A	Z	CA	38	94103	0	0	Valid Residence						7902		44
*0	0	San Francisco	77703	91		Shotwell	St		O		101	199				A	Z	CA	38	94103	0	0	Valid Residence						7902		36
*0	0	San Francisco	77705	2797	S	Van Ness	Ave		O		201	249				A	Z	CA	38	94103	0	0	Valid Residence						7902		0
*0	0	San Francisco	77706	2797	S	Van Ness	Ave		O		251	299				A	Z	CA	38	94103	0	0	Valid Residence						7902		14
*0	0	San Francisco	77707	2797	S	Van Ness	Ave		O		301	399				A	Z	CA	38	94103	0	0	Valid Residence						7902		62
*0	0	San Francisco	77708	2797	S	Van Ness	Ave		O		401	465				A	Z	CA	38	94103	0	0	Valid Residence						7902		24
*0	0	San Francisco	77709	2797	S	Van Ness	Ave		O		467	499				A	Z	CA	38	94103	0	0	Valid Residence						7902		5
*0	0	San Francisco	77710	592		Trainor	St		O		1	99				A	Z	CA	38	94103	0	0	Valid Residence						7902		0
*0	0	San Francisco	77711	592		Trainor	St		E		2	98				A	Z	CA	38	94103	0	0	Valid Residence						7902		0
*0	0	San Francisco	77712	1842		Treat	Ave		O		1	99				A	Z	CA	38	94103	0	0	Valid Residence						7902		0
*0	0	San Francisco	77713	1842		Treat	Ave		E		2	98				A	Z	CA	38	94103	0	0	Valid Residence						7902		0
*0	0	San Francisco	77714	1842		Treat	Ave		E		100	148				A	Z	CA	38	94103	0	0	Valid Residence						7902		0
*0	0	San Francisco	77715	1842		Treat	Ave		O		101	141				A	Z	CA	38	94103	0	0	Valid Residence						7902		0
*0	0	San Francisco	77716	1842		Treat	Ave		O		143	199				A	Z	CA	38	94103	0	0	Valid Residence						7902		0
*0	0	San Francisco	77717	1842		Treat	Ave		E		150	198				A	Z	CA	38	94103	0	0	Valid Residence						7902		0
*0	0	San Francisco	77718	1842		Treat	Ave		E		200	298				A	Z	CA	38	94103	0	0	Valid Residence						7902		0
*0	0	San Francisco	77719	1842		Treat	Ave		O		201	299				A	Z	CA	38	94103	0	0	Valid Residence						7902		0
*0	0	San Francisco	77720	1842		Treat	Ave		E		300	398				A	Z	CA	38	94110	0	0	Valid Residence						7905		0
*0	0	San Francisco	77721	1842		Treat	Ave		O		301	399				A	Z	CA	38	94110	0	0	Valid Residence						7905		0
*0	0	San Francisco	77722	2706		Utah	St		E		2	98				A	Z	CA	38	94103	0	0	Valid Residence						7002		0
*0	0	San Francisco	77723	264		Alabama	St		E		100	198				A	Z	CA	38	94103	0	0	Valid Residence						7902		0
*0	0	San Francisco	77724	264		Alabama	St		O		101	199				A	Z	CA	38	94103	0	0	Valid Residence						7902		0
*0	0	San Francisco	77725	2649		@7902 - Pct 7902			A		0	0				A	Z	CA	38	94103	0	0	Exception Address						7902		3
*0	0	San Francisco	77726	1712		11th	St		E		340	340				A	Z	CA	38	94103	0	0	Business						7628		0
*0	0	San Francisco	77727	1712		11th	St		E		342	398				A	Z	CA	38	94103	0	0	Valid Residence						7628		6
*0	0	San Francisco	77728	1977		16th	St		E		2330	2330				A	Z	CA	38	94103	0	0	Valid Residence						7001		0
*0	0	San Francisco	77729	1977		16th	St		E		2332	2398				A	Z	CA	38	94103	0	0	Valid Residence						7001		1
*0	0	San Francisco	77730	1977		16th	St		E		2440	2440				A	Z	CA	38	94103	0	0	Business						7902		1
*0	0	San Francisco	77731	1977		16th	St		E		2442	2498				A	Z	CA	38	94103	0	0	Valid Residence						7902		0
*0	0	San Francisco	77732	2437		Bryant	St		E		1550	1550				A	Z	CA	38	94103	0	0	Business						7902		0
*0	0	San Francisco	77733	2437		Bryant	St		E		1552	1598				A	Z	CA	38	94103	0	0	Valid Residence						7902		0
*0	0	San Francisco	77734	2437		Bryant	St		E		1634	1634				A	Z	CA	38	94103	0	0	Valid Residence						7902		0
*0	0	San Francisco	77735	2437		Bryant	St		E		1636	1698				A	Z	CA	38	94103	0	0	Valid Residence						7902		1
*0	0	San Francisco	77736	1857		8th	St		O		181	199				A	Z	CA	38	94103	0	0	Valid Residence						7623		0
*0	0	San Francisco	77737	1857		8th	St		E		200	228				A	Z	CA	38	94103	0	0	Valid Residence						7628		0
*0	0	San Francisco	77738	1857		8th	St		O		201	201				A	Z	CA	38	94103	0	0	Valid Residence						7629		84
*0	0	San Francisco	77739	1857		8th	St		E		230	260				A	Z	CA	38	94103	0	0	Valid Residence						7628		0
*0	0	San Francisco	77740	1857		8th	St		O		233	265				A	Z	CA	38	94103	0	0	Valid Residence						7629		17
*0	0	San Francisco	77741	1857		8th	St		E		262	298				A	Z	CA	38	94103	0	0	Valid Residence						7628		1
*0	0	San Francisco	77742	1857		8th	St		O		267	299				A	Z	CA	38	94103	0	0	Valid Residence						7629		4
*0	0	San Francisco	77743	1857		8th	St		E		300	340				A	Z	CA	38	94103	0	0	Valid Residence						7632		0
*0	0	San Francisco	77744	1857		8th	St		O		301	341				A	Z	CA	38	94103	0	0	Valid Residence						7632		0
*0	0	San Francisco	77745	1857		8th	St		E		342	348				A	Z	CA	38	94103	0	0	Valid Residence						7632		0
*0	0	San Francisco	77746	1857		8th	St		O		343	381				A	Z	CA	38	94103	0	0	Valid Residence						7632		0
*0	0	San Francisco	77747	1857		8th	St		E		350	398				A	Z	CA	38	94103	0	0	Valid Residence						7632		0
*0	0	San Francisco	77748	1857		8th	St		O		383	399				A	Z	CA	38	94103	0	0	Valid Residence						7632		1
*0	0	San Francisco	77749	1508		9th	St		E		200	218				A	Z	CA	38	94103	0	0	Valid Residence						7628		0
*0	0	San Francisco	77750	1508		9th	St		O		201	229				A	Z	CA	38	94103	0	0	Valid Residence						7628		42
*0	0	San Francisco	77751	1508		9th	St		E		230	260				A	Z	CA	38	94103	0	0	Valid Residence						7628		13
*0	0	San Francisco	77752	1508		9th	St		O		231	253				A	Z	CA	38	94103	0	0	Valid Residence						7628		10
*0	0	San Francisco	77753	1508		9th	St		E		262	298				A	Z	CA	38	94103	0	0	Valid Residence						7628		39
*0	0	San Francisco	77754	1508		9th	St		O		269	299				A	Z	CA	38	94103	0	0	Valid Residence						7628		3
*0	0	San Francisco	77755	1508		9th	St		E		300	330				A	Z	CA	38	94103	0	0	Valid Residence						7632		0
*0	0	San Francisco	77756	1508		9th	St		O		301	339				A	Z	CA	38	94103	0	0	Valid Residence						7632		0
*0	0	San Francisco	77757	1508		9th	St		E		332	362				A	Z	CA	38	94103	0	0	Valid Residence						7632		0
*0	0	San Francisco	77758	1508		9th	St		O		341	365				A	Z	CA	38	94103	0	0	Valid Residence						7632		6
*0	0	San Francisco	77759	1508		9th	St		E		364	398				A	Z	CA	38	94103	0	0	Valid Residence						7632		0
*0	0	San Francisco	77760	1508		9th	St		O		367	393				A	Z	CA	38	94103	0	0	Valid Residence						7632		0
*0	0	San Francisco	77761	2633		10th	St		O		201	299				A	Z	CA	38	94103	0	0	Valid Residence						7628		102
*0	0	San Francisco	77762	2633		10th	St		O		301	353				A	Z	CA	38	94103	0	0	Valid Residence						7632		36
*0	0	San Francisco	77763	2633		10th	St		O		355	399				A	Z	CA	38	94103	0	0	Valid Residence						7632		11
*0	0	San Francisco	77764	1970		Berwick	Pl		O		1	39				A	Z	CA	38	94103	0	0	Valid Residence						7632		0
*0	0	San Francisco	77765	1970		Berwick	Pl		E		2	38				A	Z	CA	38	94103	0	0	Valid Residence						7632		0
*0	0	San Francisco	77766	1970		Berwick	Pl		E		40	98				A	Z	CA	38	94103	0	0	Valid Residence						7632		0
*0	0	San Francisco	77767	1970		Berwick	Pl		O		41	99				A	Z	CA	38	94103	0	0	Valid Residence						7632		0
*0	0	San Francisco	77768	444		Brush	Pl		O		1	99				A	Z	CA	38	94103	0	0	Valid Residence						7632		9
*0	0	San Francisco	77769	444		Brush	Pl		E		2	98				A	Z	CA	38	94103	0	0	Valid Residence						7632		4
*0	0	San Francisco	77770	405		Clementina	St		E		700	798				A	Z	CA	38	94103	0	0	Valid Residence						7628		29
*0	0	San Francisco	77771	405		Clementina	St		O		701	799				A	Z	CA	38	94103	0	0	Valid Residence						7628		19
*0	0	San Francisco	77772	1772		Decker	Aly		O		1	99				A	Z	CA	38	94103	0	0	Valid Residence						7632		0
*0	0	San Francisco	77773	1772		Decker	Aly		E		2	98				A	Z	CA	38	94103	0	0	Valid Residence						7632		0
*0	0	San Francisco	77774	2416		Dore	St		O		1	99				A	Z	CA	38	94103	0	0	Valid Residence						7628		126
*0	0	San Francisco	77775	2416		Dore	St		E		2	98				A	Z	CA	38	94103	0	0	Valid Residence						7628		37
*0	0	San Francisco	77776	2416		Dore	St		E		100	198				A	Z	CA	38	94103	0	0	Valid Residence						7632		6
*0	0	San Francisco	77777	2416		Dore	St		O		101	199				A	Z	CA	38	94103	0	0	Valid Residence						7632		23
*0	0	San Francisco	77778	606		Folsom	St		O		1121	1141				A	Z	CA	38	94103	0	0	Valid Residence						7632		6
*0	0	San Francisco	77779	606		Folsom	St		O		1143	1147				A	Z	CA	38	94103	0	0	Valid Residence						7632		0
*0	0	San Francisco	77780	606		Folsom	St		O		1149	1175				A	Z	CA	38	94103	0	0	Valid Residence						7632		4
*0	0	San Francisco	77781	606		Folsom	St		O		1177	1199				A	Z	CA	38	94103	0	0	Valid Residence						7632		0
*0	0	San Francisco	77782	606		Folsom	St		E		1200	1298				A	Z	CA	38	94103	0	0	Valid Residence						7628		26
*0	0	San Francisco	77783	606		Folsom	St		O		1201	1299				A	Z	CA	38	94103	0	0	Valid Residence						7632		21
*0	0	San Francisco	77784	606		Folsom	St		E		1300	1348				A	Z	CA	38	94103	0	0	Valid Residence						7628		0
